order_id,customer_id,order_status,order_status_text,order_date,required_date,shipped_date,store_id,staff_id
678,250,4,Delivered / Shipped,28-01-2017,29-01-2017,31-01-2017,3,9
679,81,4,Delivered / Shipped,29-01-2017,30-01-2017,30-01-2017,1,3
680,245,4,Delivered / Shipped,29-01-2017,01-02-2017,30-01-2017,1,3
681,499,4,Delivered / Shipped,29-01-2017,01-02-2017,31-01-2017,2,7
682,614,4,Delivered / Shipped,29-01-2017,30-01-2017,30-01-2017,2,6
683,741,4,Delivered / Shipped,29-01-2017,31-01-2017,01-02-2017,2,6
684,762,4,Delivered / Shipped,31-01-2017,01-02-2017,02-02-2017,2,6
685,976,4,Delivered / Shipped,31-01-2017,03-02-2017,02-02-2017,2,7
686,380,4,Delivered / Shipped,01-02-2017,03-02-2017,04-02-2017,2,7
687,530,4,Delivered / Shipped,02-02-2017,05-02-2017,04-02-2017,1,3
688,343,4,Delivered / Shipped,02-02-2017,03-02-2017,05-02-2017,2,7
689,884,4,Delivered / Shipped,02-02-2017,03-02-2017,05-02-2017,2,7
690,1097,4,Delivered / Shipped,03-02-2017,04-02-2017,06-02-2017,1,2
691,1081,4,Delivered / Shipped,04-02-2017,06-02-2017,06-02-2017,2,7
692,2,3,Rejected,05-02-2017,05-02-2017,NULL,1,3
693,1233,4,Delivered / Shipped,05-02-2017,07-02-2017,06-02-2017,1,3
694,58,4,Delivered / Shipped,05-02-2017,06-02-2017,08-02-2017,2,7
695,606,4,Delivered / Shipped,05-02-2017,08-02-2017,07-02-2017,2,7
696,1242,4,Delivered / Shipped,05-02-2017,08-02-2017,08-02-2017,2,7
697,562,4,Delivered / Shipped,06-02-2017,08-02-2017,09-02-2017,1,2
698,543,4,Delivered / Shipped,06-02-2017,08-02-2017,09-02-2017,3,8
699,958,4,Delivered / Shipped,06-02-2017,08-02-2017,09-02-2017,3,9
700,4,4,Delivered / Shipped,07-02-2017,10-02-2017,08-02-2017,2,6
701,850,4,Delivered / Shipped,07-02-2017,08-02-2017,09-02-2017,3,9
702,1352,4,Delivered / Shipped,08-02-2017,09-02-2017,11-02-2017,1,3
703,417,4,Delivered / Shipped,08-02-2017,09-02-2017,09-02-2017,2,7
704,1137,4,Delivered / Shipped,08-02-2017,09-02-2017,11-02-2017,2,6
705,1196,4,Delivered / Shipped,08-02-2017,11-02-2017,11-02-2017,2,7
706,1271,4,Delivered / Shipped,09-02-2017,12-02-2017,10-02-2017,1,2
707,79,4,Delivered / Shipped,09-02-2017,11-02-2017,11-02-2017,2,7
708,660,4,Delivered / Shipped,10-02-2017,12-02-2017,11-02-2017,1,2
709,1162,4,Delivered / Shipped,11-02-2017,13-02-2017,12-02-2017,2,6
710,295,4,Delivered / Shipped,13-02-2017,15-02-2017,16-02-2017,2,6
711,1246,4,Delivered / Shipped,13-02-2017,16-02-2017,14-02-2017,2,6
712,173,4,Delivered / Shipped,13-02-2017,14-02-2017,16-02-2017,3,9
713,207,4,Delivered / Shipped,13-02-2017,14-02-2017,15-02-2017,3,8
714,805,4,Delivered / Shipped,14-02-2017,17-02-2017,15-02-2017,2,7
715,12,3,Rejected,15-02-2017,15-02-2017,NULL,2,6
716,672,4,Delivered / Shipped,15-02-2017,17-02-2017,18-02-2017,2,6
717,1312,4,Delivered / Shipped,15-02-2017,18-02-2017,17-02-2017,2,6
718,38,4,Delivered / Shipped,16-02-2017,17-02-2017,17-02-2017,2,7
719,200,4,Delivered / Shipped,16-02-2017,19-02-2017,18-02-2017,2,6
720,382,4,Delivered / Shipped,16-02-2017,19-02-2017,19-02-2017,2,6
721,625,4,Delivered / Shipped,16-02-2017,19-02-2017,17-02-2017,2,7
722,1399,4,Delivered / Shipped,18-02-2017,20-02-2017,21-02-2017,2,7
723,845,4,Delivered / Shipped,19-02-2017,21-02-2017,22-02-2017,2,6
724,864,4,Delivered / Shipped,19-02-2017,22-02-2017,21-02-2017,2,6
725,870,4,Delivered / Shipped,19-02-2017,22-02-2017,22-02-2017,2,7
726,969,4,Delivered / Shipped,19-02-2017,22-02-2017,20-02-2017,2,6
727,962,4,Delivered / Shipped,19-02-2017,22-02-2017,21-02-2017,3,9
728,1138,4,Delivered / Shipped,20-02-2017,21-02-2017,23-02-2017,1,3
729,897,4,Delivered / Shipped,20-02-2017,22-02-2017,21-02-2017,2,7
730,500,4,Delivered / Shipped,21-02-2017,24-02-2017,22-02-2017,2,6
731,910,4,Delivered / Shipped,25-02-2017,27-02-2017,27-02-2017,3,9
732,147,4,Delivered / Shipped,26-02-2017,27-02-2017,01-03-2017,2,7
733,832,4,Delivered / Shipped,26-02-2017,01-03-2017,27-02-2017,2,7
734,939,4,Delivered / Shipped,26-02-2017,28-02-2017,01-03-2017,3,9
735,20,3,Rejected,27-02-2017,27-02-2017,NULL,3,9
736,184,4,Delivered / Shipped,27-02-2017,28-02-2017,28-02-2017,2,7
737,694,4,Delivered / Shipped,27-02-2017,01-03-2017,28-02-2017,2,6
738,124,4,Delivered / Shipped,28-02-2017,01-03-2017,03-03-2017,1,2
739,49,4,Delivered / Shipped,28-02-2017,01-03-2017,02-03-2017,2,6
740,1113,4,Delivered / Shipped,28-02-2017,01-03-2017,02-03-2017,2,6
741,119,4,Delivered / Shipped,28-02-2017,01-03-2017,01-03-2017,3,8
742,433,4,Delivered / Shipped,28-02-2017,01-03-2017,01-03-2017,3,9
743,137,4,Delivered / Shipped,01-03-2017,04-03-2017,04-03-2017,2,6
744,166,4,Delivered / Shipped,01-03-2017,02-03-2017,02-03-2017,2,7
745,698,4,Delivered / Shipped,01-03-2017,03-03-2017,03-03-2017,2,7
746,391,4,Delivered / Shipped,02-03-2017,04-03-2017,05-03-2017,1,3
747,87,4,Delivered / Shipped,03-03-2017,04-03-2017,05-03-2017,1,3
748,1072,4,Delivered / Shipped,03-03-2017,05-03-2017,04-03-2017,3,8
749,255,4,Delivered / Shipped,04-03-2017,07-03-2017,05-03-2017,2,7
750,232,4,Delivered / Shipped,04-03-2017,07-03-2017,05-03-2017,3,8
751,731,4,Delivered / Shipped,05-03-2017,08-03-2017,07-03-2017,1,3
752,335,4,Delivered / Shipped,05-03-2017,06-03-2017,07-03-2017,2,6
753,1201,4,Delivered / Shipped,05-03-2017,08-03-2017,08-03-2017,2,7
754,646,4,Delivered / Shipped,06-03-2017,07-03-2017,08-03-2017,1,2
755,531,4,Delivered / Shipped,06-03-2017,07-03-2017,07-03-2017,2,6
756,1143,4,Delivered / Shipped,06-03-2017,07-03-2017,09-03-2017,2,6
757,1336,4,Delivered / Shipped,06-03-2017,08-03-2017,09-03-2017,2,7
758,953,4,Delivered / Shipped,06-03-2017,08-03-2017,07-03-2017,3,9
759,284,4,Delivered / Shipped,07-03-2017,09-03-2017,08-03-2017,2,7
760,1104,4,Delivered / Shipped,07-03-2017,10-03-2017,10-03-2017,2,6
761,1291,4,Delivered / Shipped,07-03-2017,08-03-2017,10-03-2017,2,7
762,572,4,Delivered / Shipped,08-03-2017,09-03-2017,09-03-2017,2,6
763,842,4,Delivered / Shipped,08-03-2017,10-03-2017,09-03-2017,3,9
764,701,4,Delivered / Shipped,09-03-2017,10-03-2017,12-03-2017,1,2
765,1152,4,Delivered / Shipped,09-03-2017,11-03-2017,12-03-2017,1,2
766,141,4,Delivered / Shipped,09-03-2017,11-03-2017,12-03-2017,2,6
767,564,4,Delivered / Shipped,09-03-2017,10-03-2017,11-03-2017,2,7
768,841,4,Delivered / Shipped,09-03-2017,12-03-2017,10-03-2017,2,7
769,946,4,Delivered / Shipped,09-03-2017,11-03-2017,11-03-2017,2,6
770,135,4,Delivered / Shipped,09-03-2017,11-03-2017,11-03-2017,3,9
771,671,4,Delivered / Shipped,11-03-2017,14-03-2017,12-03-2017,1,3
772,448,4,Delivered / Shipped,11-03-2017,12-03-2017,13-03-2017,2,7
773,1385,4,Delivered / Shipped,11-03-2017,12-03-2017,12-03-2017,2,6
774,690,4,Delivered / Shipped,12-03-2017,14-03-2017,14-03-2017,2,6
775,968,4,Delivered / Shipped,12-03-2017,13-03-2017,13-03-2017,2,6
776,490,4,Delivered / Shipped,13-03-2017,15-03-2017,16-03-2017,2,6
777,496,4,Delivered / Shipped,13-03-2017,16-03-2017,16-03-2017,2,6
778,56,3,Rejected,15-03-2017,15-03-2017,NULL,3,9
779,367,4,Delivered / Shipped,15-03-2017,16-03-2017,18-03-2017,2,6
780,592,4,Delivered / Shipped,15-03-2017,17-03-2017,17-03-2017,2,6
781,1018,4,Delivered / Shipped,15-03-2017,16-03-2017,17-03-2017,2,6
782,1298,4,Delivered / Shipped,15-03-2017,16-03-2017,18-03-2017,2,7
783,1343,4,Delivered / Shipped,16-03-2017,19-03-2017,17-03-2017,1,2
784,430,4,Delivered / Shipped,16-03-2017,19-03-2017,19-03-2017,2,7
785,794,4,Delivered / Shipped,18-03-2017,19-03-2017,20-03-2017,1,2
786,249,4,Delivered / Shipped,18-03-2017,20-03-2017,19-03-2017,2,6
787,700,4,Delivered / Shipped,18-03-2017,20-03-2017,19-03-2017,3,9
788,1363,4,Delivered / Shipped,18-03-2017,20-03-2017,20-03-2017,3,9
789,772,4,Delivered / Shipped,19-03-2017,20-03-2017,20-03-2017,2,6
790,1015,4,Delivered / Shipped,19-03-2017,21-03-2017,22-03-2017,2,7
791,432,4,Delivered / Shipped,20-03-2017,22-03-2017,23-03-2017,2,6
792,479,4,Delivered / Shipped,22-03-2017,23-03-2017,24-03-2017,2,6
793,653,4,Delivered / Shipped,23-03-2017,24-03-2017,24-03-2017,2,6
794,863,4,Delivered / Shipped,23-03-2017,25-03-2017,24-03-2017,2,7
795,992,4,Delivered / Shipped,23-03-2017,25-03-2017,26-03-2017,2,7
796,154,4,Delivered / Shipped,23-03-2017,26-03-2017,25-03-2017,3,9
797,374,4,Delivered / Shipped,24-03-2017,26-03-2017,26-03-2017,2,7
798,619,4,Delivered / Shipped,26-03-2017,28-03-2017,29-03-2017,1,3
799,607,4,Delivered / Shipped,27-03-2017,28-03-2017,29-03-2017,1,3
800,1057,4,Delivered / Shipped,27-03-2017,29-03-2017,28-03-2017,2,6
801,78,4,Delivered / Shipped,28-03-2017,29-03-2017,30-03-2017,1,2
802,340,4,Delivered / Shipped,28-03-2017,29-03-2017,30-03-2017,2,6
803,1105,4,Delivered / Shipped,28-03-2017,31-03-2017,30-03-2017,3,8
804,95,4,Delivered / Shipped,29-03-2017,31-03-2017,30-03-2017,2,6
805,420,4,Delivered / Shipped,29-03-2017,30-03-2017,01-04-2017,2,6
806,234,4,Delivered / Shipped,30-03-2017,31-03-2017,31-03-2017,2,7
807,1148,4,Delivered / Shipped,30-03-2017,01-04-2017,02-04-2017,2,6
808,315,4,Delivered / Shipped,31-03-2017,02-04-2017,02-04-2017,2,6
809,1222,4,Delivered / Shipped,31-03-2017,03-04-2017,03-04-2017,2,7
810,153,3,Rejected,01-04-2017,01-04-2017,NULL,3,8
811,524,4,Delivered / Shipped,01-04-2017,04-04-2017,04-04-2017,2,7
812,1164,4,Delivered / Shipped,01-04-2017,02-04-2017,03-04-2017,2,7
813,1203,4,Delivered / Shipped,01-04-2017,03-04-2017,02-04-2017,3,9
814,629,4,Delivered / Shipped,02-04-2017,05-04-2017,03-04-2017,2,7
815,1251,4,Delivered / Shipped,03-04-2017,05-04-2017,04-04-2017,1,3
816,811,4,Delivered / Shipped,03-04-2017,05-04-2017,05-04-2017,2,6
817,301,4,Delivered / Shipped,04-04-2017,05-04-2017,07-04-2017,2,7
818,1319,4,Delivered / Shipped,04-04-2017,07-04-2017,07-04-2017,2,6
819,221,4,Delivered / Shipped,04-04-2017,07-04-2017,05-04-2017,3,9
820,725,4,Delivered / Shipped,05-04-2017,08-04-2017,07-04-2017,2,7
821,1181,4,Delivered / Shipped,05-04-2017,07-04-2017,08-04-2017,2,7
822,294,4,Delivered / Shipped,06-04-2017,08-04-2017,09-04-2017,2,7
823,415,4,Delivered / Shipped,06-04-2017,07-04-2017,08-04-2017,3,8
824,993,4,Delivered / Shipped,07-04-2017,09-04-2017,10-04-2017,1,2
825,10,4,Delivered / Shipped,07-04-2017,08-04-2017,09-04-2017,2,7
826,45,4,Delivered / Shipped,07-04-2017,10-04-2017,10-04-2017,2,6
827,666,4,Delivered / Shipped,07-04-2017,10-04-2017,10-04-2017,2,7
828,246,4,Delivered / Shipped,09-04-2017,10-04-2017,12-04-2017,2,6
829,674,4,Delivered / Shipped,09-04-2017,10-04-2017,10-04-2017,2,7
830,431,4,Delivered / Shipped,11-04-2017,14-04-2017,12-04-2017,2,6
831,1000,4,Delivered / Shipped,11-04-2017,12-04-2017,12-04-2017,2,7
832,1215,4,Delivered / Shipped,11-04-2017,12-04-2017,12-04-2017,2,7
833,406,4,Delivered / Shipped,12-04-2017,14-04-2017,15-04-2017,2,7
834,890,4,Delivered / Shipped,12-04-2017,13-04-2017,15-04-2017,2,6
835,940,4,Delivered / Shipped,13-04-2017,15-04-2017,14-04-2017,1,2
836,455,4,Delivered / Shipped,13-04-2017,16-04-2017,14-04-2017,2,6
837,948,4,Delivered / Shipped,13-04-2017,16-04-2017,14-04-2017,2,7
838,1395,4,Delivered / Shipped,14-04-2017,17-04-2017,15-04-2017,2,7
839,1332,4,Delivered / Shipped,15-04-2017,18-04-2017,16-04-2017,1,3
840,372,4,Delivered / Shipped,15-04-2017,16-04-2017,16-04-2017,2,6
841,428,4,Delivered / Shipped,15-04-2017,18-04-2017,17-04-2017,2,7
842,1133,4,Delivered / Shipped,15-04-2017,18-04-2017,16-04-2017,2,6
843,1059,4,Delivered / Shipped,16-04-2017,17-04-2017,19-04-2017,2,7
844,1436,4,Delivered / Shipped,16-04-2017,17-04-2017,18-04-2017,2,6
845,662,4,Delivered / Shipped,17-04-2017,18-04-2017,18-04-2017,2,7
846,715,4,Delivered / Shipped,17-04-2017,19-04-2017,19-04-2017,2,6
847,329,4,Delivered / Shipped,18-04-2017,19-04-2017,19-04-2017,2,7
848,597,4,Delivered / Shipped,18-04-2017,20-04-2017,20-04-2017,2,7
849,776,4,Delivered / Shipped,19-04-2017,20-04-2017,21-04-2017,1,2
850,1346,4,Delivered / Shipped,19-04-2017,22-04-2017,22-04-2017,1,3
851,1139,4,Delivered / Shipped,20-04-2017,21-04-2017,22-04-2017,2,6
852,13,4,Delivered / Shipped,21-04-2017,23-04-2017,22-04-2017,3,9
853,883,4,Delivered / Shipped,21-04-2017,24-04-2017,24-04-2017,3,8
854,177,4,Delivered / Shipped,22-04-2017,25-04-2017,23-04-2017,2,6
855,775,4,Delivered / Shipped,22-04-2017,23-04-2017,25-04-2017,2,6
856,477,4,Delivered / Shipped,23-04-2017,25-04-2017,26-04-2017,2,6
857,1402,4,Delivered / Shipped,24-04-2017,25-04-2017,26-04-2017,2,7
858,162,4,Delivered / Shipped,25-04-2017,27-04-2017,28-04-2017,2,6
859,644,4,Delivered / Shipped,25-04-2017,26-04-2017,26-04-2017,2,6
860,473,4,Delivered / Shipped,27-04-2017,29-04-2017,28-04-2017,2,7
861,1177,4,Delivered / Shipped,27-04-2017,29-04-2017,30-04-2017,2,7
862,1230,4,Delivered / Shipped,27-04-2017,30-04-2017,29-04-2017,3,8
863,446,4,Delivered / Shipped,28-04-2017,30-04-2017,01-05-2017,2,7
864,902,4,Delivered / Shipped,28-04-2017,30-04-2017,29-04-2017,2,6
865,974,4,Delivered / Shipped,29-04-2017,02-05-2017,01-05-2017,2,6
866,1410,4,Delivered / Shipped,29-04-2017,30-04-2017,01-05-2017,2,6
867,97,4,Delivered / Shipped,01-05-2017,03-05-2017,02-05-2017,1,3
868,868,4,Delivered / Shipped,01-05-2017,04-05-2017,02-05-2017,1,3
869,844,4,Delivered / Shipped,01-05-2017,04-05-2017,02-05-2017,2,7
870,1416,4,Delivered / Shipped,01-05-2017,04-05-2017,02-05-2017,2,6
871,358,4,Delivered / Shipped,02-05-2017,04-05-2017,03-05-2017,2,7
872,394,4,Delivered / Shipped,03-05-2017,06-05-2017,06-05-2017,1,3
873,829,4,Delivered / Shipped,03-05-2017,05-05-2017,05-05-2017,2,7
874,661,4,Delivered / Shipped,04-05-2017,05-05-2017,06-05-2017,2,7
875,386,4,Delivered / Shipped,05-05-2017,06-05-2017,08-05-2017,1,3
876,1046,4,Delivered / Shipped,05-05-2017,08-05-2017,06-05-2017,2,7
877,784,4,Delivered / Shipped,06-05-2017,07-05-2017,08-05-2017,2,6
878,224,4,Delivered / Shipped,07-05-2017,10-05-2017,09-05-2017,1,3
879,214,4,Delivered / Shipped,08-05-2017,09-05-2017,09-05-2017,2,7
880,1206,4,Delivered / Shipped,08-05-2017,11-05-2017,10-05-2017,2,6
881,1024,4,Delivered / Shipped,08-05-2017,11-05-2017,11-05-2017,3,9
882,196,4,Delivered / Shipped,09-05-2017,12-05-2017,10-05-2017,2,6
883,507,4,Delivered / Shipped,11-05-2017,13-05-2017,14-05-2017,2,6
884,871,4,Delivered / Shipped,11-05-2017,13-05-2017,12-05-2017,2,7
885,66,3,Rejected,13-05-2017,13-05-2017,NULL,3,8
886,1396,4,Delivered / Shipped,13-05-2017,14-05-2017,15-05-2017,1,2
887,1195,4,Delivered / Shipped,13-05-2017,15-05-2017,15-05-2017,2,6
888,1038,4,Delivered / Shipped,14-05-2017,16-05-2017,16-05-2017,2,7
889,830,4,Delivered / Shipped,14-05-2017,17-05-2017,15-05-2017,3,8
890,171,4,Delivered / Shipped,15-05-2017,18-05-2017,18-05-2017,2,6
891,384,4,Delivered / Shipped,15-05-2017,18-05-2017,16-05-2017,2,6
892,651,4,Delivered / Shipped,15-05-2017,18-05-2017,17-05-2017,2,7
893,1293,4,Delivered / Shipped,16-05-2017,19-05-2017,19-05-2017,2,7
894,1320,4,Delivered / Shipped,16-05-2017,19-05-2017,19-05-2017,2,6
895,857,4,Delivered / Shipped,18-05-2017,21-05-2017,19-05-2017,2,6
896,376,4,Delivered / Shipped,19-05-2017,22-05-2017,21-05-2017,3,9
897,47,4,Delivered / Shipped,20-05-2017,21-05-2017,21-05-2017,1,2
898,352,4,Delivered / Shipped,20-05-2017,21-05-2017,22-05-2017,2,6
899,605,4,Delivered / Shipped,20-05-2017,21-05-2017,21-05-2017,2,7
900,971,4,Delivered / Shipped,20-05-2017,21-05-2017,22-05-2017,2,6
901,345,4,Delivered / Shipped,21-05-2017,22-05-2017,24-05-2017,2,7
902,1278,4,Delivered / Shipped,21-05-2017,24-05-2017,22-05-2017,2,6
903,179,4,Delivered / Shipped,22-05-2017,23-05-2017,24-05-2017,2,7
904,1020,4,Delivered / Shipped,23-05-2017,26-05-2017,24-05-2017,1,2
905,609,4,Delivered / Shipped,23-05-2017,26-05-2017,24-05-2017,2,6
906,877,4,Delivered / Shipped,23-05-2017,26-05-2017,26-05-2017,2,7
907,120,4,Delivered / Shipped,24-05-2017,26-05-2017,27-05-2017,1,2
908,402,4,Delivered / Shipped,25-05-2017,28-05-2017,27-05-2017,2,7
909,188,4,Delivered / Shipped,26-05-2017,27-05-2017,28-05-2017,1,2
910,342,4,Delivered / Shipped,26-05-2017,28-05-2017,28-05-2017,2,7
911,887,4,Delivered / Shipped,26-05-2017,29-05-2017,29-05-2017,2,6
912,519,4,Delivered / Shipped,27-05-2017,29-05-2017,29-05-2017,1,2
913,699,4,Delivered / Shipped,27-05-2017,29-05-2017,29-05-2017,2,6
914,1068,4,Delivered / Shipped,28-05-2017,31-05-2017,31-05-2017,1,2
915,215,4,Delivered / Shipped,28-05-2017,30-05-2017,30-05-2017,2,6
916,718,4,Delivered / Shipped,28-05-2017,29-05-2017,29-05-2017,2,6
917,881,4,Delivered / Shipped,29-05-2017,31-05-2017,01-06-2017,1,2
918,242,4,Delivered / Shipped,30-05-2017,31-05-2017,31-05-2017,1,3
919,781,4,Delivered / Shipped,30-05-2017,31-05-2017,31-05-2017,2,7
920,966,4,Delivered / Shipped,30-05-2017,01-06-2017,02-06-2017,2,7
921,628,4,Delivered / Shipped,31-05-2017,02-06-2017,02-06-2017,2,6
922,656,4,Delivered / Shipped,31-05-2017,01-06-2017,03-06-2017,2,6
923,769,4,Delivered / Shipped,31-05-2017,03-06-2017,02-06-2017,2,7
924,68,3,Rejected,02-06-2017,02-06-2017,NULL,3,8
925,1316,4,Delivered / Shipped,02-06-2017,05-06-2017,03-06-2017,2,7
926,233,4,Delivered / Shipped,03-06-2017,05-06-2017,06-06-2017,1,2
927,1438,4,Delivered / Shipped,03-06-2017,05-06-2017,06-06-2017,1,2
928,957,4,Delivered / Shipped,05-06-2017,06-06-2017,06-06-2017,1,3
929,472,4,Delivered / Shipped,05-06-2017,06-06-2017,08-06-2017,2,6
930,1224,4,Delivered / Shipped,05-06-2017,06-06-2017,06-06-2017,3,9
931,631,4,Delivered / Shipped,07-06-2017,08-06-2017,08-06-2017,2,6
932,804,4,Delivered / Shipped,07-06-2017,08-06-2017,09-06-2017,2,6
933,909,4,Delivered / Shipped,07-06-2017,10-06-2017,08-06-2017,2,6
934,93,4,Delivered / Shipped,09-06-2017,10-06-2017,12-06-2017,2,7
935,43,3,Rejected,10-06-2017,10-06-2017,NULL,3,8
936,265,4,Delivered / Shipped,10-06-2017,13-06-2017,12-06-2017,2,6
937,73,4,Delivered / Shipped,11-06-2017,14-06-2017,13-06-2017,2,7
938,129,4,Delivered / Shipped,11-06-2017,12-06-2017,12-06-2017,2,6
939,1407,4,Delivered / Shipped,11-06-2017,12-06-2017,14-06-2017,2,6
940,585,4,Delivered / Shipped,12-06-2017,14-06-2017,13-06-2017,1,2
941,736,4,Delivered / Shipped,12-06-2017,14-06-2017,14-06-2017,1,2
942,537,4,Delivered / Shipped,13-06-2017,16-06-2017,15-06-2017,2,6
943,1025,4,Delivered / Shipped,13-06-2017,15-06-2017,15-06-2017,2,6
944,138,4,Delivered / Shipped,14-06-2017,15-06-2017,17-06-2017,1,3
945,167,4,Delivered / Shipped,14-06-2017,15-06-2017,16-06-2017,2,7
946,525,4,Delivered / Shipped,14-06-2017,16-06-2017,15-06-2017,2,6
947,278,4,Delivered / Shipped,15-06-2017,18-06-2017,17-06-2017,1,3
948,618,4,Delivered / Shipped,15-06-2017,17-06-2017,17-06-2017,2,6
949,867,4,Delivered / Shipped,16-06-2017,18-06-2017,17-06-2017,1,3
950,142,4,Delivered / Shipped,16-06-2017,19-06-2017,18-06-2017,2,6
951,339,4,Delivered / Shipped,16-06-2017,19-06-2017,19-06-2017,2,7
952,355,4,Delivered / Shipped,16-06-2017,18-06-2017,18-06-2017,2,7
953,658,4,Delivered / Shipped,16-06-2017,18-06-2017,17-06-2017,2,7
954,611,4,Delivered / Shipped,17-06-2017,20-06-2017,20-06-2017,2,6
955,880,4,Delivered / Shipped,17-06-2017,19-06-2017,18-06-2017,2,6
956,1184,4,Delivered / Shipped,17-06-2017,19-06-2017,20-06-2017,2,6
957,722,4,Delivered / Shipped,17-06-2017,20-06-2017,20-06-2017,3,9
958,1276,4,Delivered / Shipped,18-06-2017,20-06-2017,19-06-2017,1,2
959,650,4,Delivered / Shipped,18-06-2017,21-06-2017,21-06-2017,2,7
960,1390,4,Delivered / Shipped,18-06-2017,19-06-2017,19-06-2017,2,7
961,82,4,Delivered / Shipped,19-06-2017,21-06-2017,22-06-2017,1,2
962,570,4,Delivered / Shipped,19-06-2017,22-06-2017,20-06-2017,2,7
963,1432,4,Delivered / Shipped,19-06-2017,21-06-2017,21-06-2017,2,6
964,404,4,Delivered / Shipped,20-06-2017,22-06-2017,22-06-2017,2,7
965,457,4,Delivered / Shipped,20-06-2017,22-06-2017,23-06-2017,2,6
966,389,4,Delivered / Shipped,20-06-2017,22-06-2017,22-06-2017,3,8
967,1323,4,Delivered / Shipped,21-06-2017,24-06-2017,24-06-2017,2,6
968,1403,4,Delivered / Shipped,21-06-2017,23-06-2017,23-06-2017,2,6
969,248,4,Delivered / Shipped,21-06-2017,24-06-2017,22-06-2017,3,9
970,836,4,Delivered / Shipped,22-06-2017,25-06-2017,23-06-2017,2,7
971,1426,4,Delivered / Shipped,22-06-2017,23-06-2017,24-06-2017,3,8
972,270,4,Delivered / Shipped,23-06-2017,24-06-2017,25-06-2017,2,7
973,238,4,Delivered / Shipped,24-06-2017,27-06-2017,27-06-2017,2,6
974,511,4,Delivered / Shipped,24-06-2017,27-06-2017,27-06-2017,3,8
975,1092,4,Delivered / Shipped,25-06-2017,27-06-2017,28-06-2017,2,6
976,1266,4,Delivered / Shipped,25-06-2017,28-06-2017,27-06-2017,3,9
977,400,4,Delivered / Shipped,26-06-2017,28-06-2017,27-06-2017,2,7
978,1123,4,Delivered / Shipped,26-06-2017,28-06-2017,27-06-2017,2,6
979,1190,4,Delivered / Shipped,26-06-2017,29-06-2017,27-06-2017,2,6
980,328,4,Delivered / Shipped,26-06-2017,28-06-2017,27-06-2017,3,9
981,687,4,Delivered / Shipped,26-06-2017,29-06-2017,28-06-2017,3,8
982,1423,4,Delivered / Shipped,26-06-2017,29-06-2017,28-06-2017,3,9
983,1158,4,Delivered / Shipped,27-06-2017,28-06-2017,29-06-2017,2,6
984,1287,4,Delivered / Shipped,27-06-2017,28-06-2017,29-06-2017,2,7
985,461,4,Delivered / Shipped,30-06-2017,02-07-2017,01-07-2017,2,6
986,556,4,Delivered / Shipped,30-06-2017,03-07-2017,01-07-2017,2,7
987,172,4,Delivered / Shipped,02-07-2017,04-07-2017,04-07-2017,1,2
988,436,4,Delivered / Shipped,02-07-2017,04-07-2017,05-07-2017,2,6
989,1145,4,Delivered / Shipped,02-07-2017,04-07-2017,03-07-2017,2,6
990,706,4,Delivered / Shipped,04-07-2017,07-07-2017,07-07-2017,2,7
991,751,4,Delivered / Shipped,06-07-2017,07-07-2017,09-07-2017,1,2
992,723,4,Delivered / Shipped,07-07-2017,10-07-2017,09-07-2017,2,7
993,1415,4,Delivered / Shipped,09-07-2017,11-07-2017,11-07-2017,1,3
994,419,4,Delivered / Shipped,09-07-2017,11-07-2017,11-07-2017,2,7
995,621,4,Delivered / Shipped,11-07-2017,13-07-2017,14-07-2017,1,2
996,915,4,Delivered / Shipped,11-07-2017,12-07-2017,12-07-2017,1,2
997,485,4,Delivered / Shipped,11-07-2017,13-07-2017,14-07-2017,2,7
998,219,4,Delivered / Shipped,12-07-2017,13-07-2017,14-07-2017,2,7
999,590,4,Delivered / Shipped,12-07-2017,13-07-2017,14-07-2017,2,6
1000,645,4,Delivered / Shipped,12-07-2017,14-07-2017,15-07-2017,2,7
1001,354,4,Delivered / Shipped,13-07-2017,16-07-2017,15-07-2017,2,6
1002,1418,4,Delivered / Shipped,14-07-2017,16-07-2017,16-07-2017,1,3
1003,503,4,Delivered / Shipped,14-07-2017,16-07-2017,16-07-2017,2,7
1004,1389,4,Delivered / Shipped,14-07-2017,17-07-2017,16-07-2017,2,6
1005,266,4,Delivered / Shipped,15-07-2017,17-07-2017,16-07-2017,2,7
1006,1070,4,Delivered / Shipped,15-07-2017,18-07-2017,17-07-2017,2,7
1007,1115,4,Delivered / Shipped,16-07-2017,17-07-2017,17-07-2017,2,6
1008,1345,4,Delivered / Shipped,16-07-2017,18-07-2017,18-07-2017,2,6
1009,1064,4,Delivered / Shipped,16-07-2017,19-07-2017,19-07-2017,3,8
1010,8,3,Rejected,18-07-2017,18-07-2017,NULL,2,7
1011,495,4,Delivered / Shipped,18-07-2017,21-07-2017,21-07-2017,1,3
1012,620,4,Delivered / Shipped,18-07-2017,20-07-2017,20-07-2017,2,7
1013,174,4,Delivered / Shipped,19-07-2017,22-07-2017,21-07-2017,2,6
1014,748,4,Delivered / Shipped,19-07-2017,21-07-2017,21-07-2017,2,6
1015,799,4,Delivered / Shipped,19-07-2017,22-07-2017,21-07-2017,2,7
1016,1417,4,Delivered / Shipped,19-07-2017,20-07-2017,21-07-2017,3,9
